Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
68799,"Cho thuê phòng 28m2, khu vực Xóm Đạo (Giáo Xứ Xóm Chiếu), đường Tôn Thất Thuyết, an ninh tốt!",3.0,28.0,Quận 4,Hồ Chí Minh,2015-06-09
68803,"Cho thuê phòng, khu vực Xóm Đạo (Giáo Xứ Xóm Chiếu), đường Tôn Thất Thuyết, an ninh tốt!",1.8,15.0,Quận 4,Hồ Chí Minh,2016-11-03
68805,"Cho thuê phòng 18m2, khu vực Xóm Đạo (Giáo Xứ Xóm Chiếu), đường Tôn Thất Thuyết, an ninh tốt!",2.0,18.0,Quận 4,Hồ Chí Minh,2016-06-18
69353,nhà 5 tầng phường 4 tân bình còn phòng cho thuê giờ tự do,2.2,16.0,Tân Bình,Hồ Chí Minh,2014-11-24
70318,"CHÍNH CHỦ Cho thuê phòng trọ đủ tiện nghi số 89 Bàu Cát 1, P.1414, Q.Tân BÌnh",3.0,25.0,Tân Bình,Hồ Chí Minh,2015-03-04
70341,phòng cho thuê phường 4 quận tân Bình,2.2,16.0,Tân Bình,Hồ Chí Minh,2014-11-13
70354,"Cho Thuê phòng khép kín, sạch sẽ, có internet",1.4,18.0,Gò Vấp,Hồ Chí Minh,2016-07-18
70480,cho thuê phòng,3.0,20.0,Phú Nhuận,Hồ Chí Minh,2015-10-25
70571,Phòng trọ chính chủ tại 248/44 Dương Quảng Hàm P5 Gò Vấp,1.9,20.0,Gò Vấp,Hồ Chí Minh,2016-03-19
70908,Cần tìm gấp nữ ở ghép quận Binh Thạnh,3.0,35.0,Bình Thạnh,Hồ Chí Minh,2014-10-12
71627,"Cho Thuê phòng mới, sạch sẽ, có internet",1.4,14.0,Gò Vấp,Hồ Chí Minh,2015-03-12
72799,CHO NỮ THUÊ PHÒNG - GIÁ 1.000.000,1.0,,Tân Bình,Hồ Chí Minh,2015-03-01
73307,Đặc sản kẹo cu đơ Hà Tĩnh Tại TP Hồ CHí Minh LH0975454654,,15.0,Thủ Đức,Hồ Chí Minh,2016-04-15
73357,"CHO THUÊ PHÒNG TRỌ ĐẸP,MỚI XÂY,  RẤT THOÁNG MÁT",1.6,16.0,Thủ Đức,Hồ Chí Minh,2020-08-29
73437,"phòng siêu rẻ, siêu sạch , 1300 3 người , điện 2,5k",1.3,20.0,Quận 11,Hồ Chí Minh,2017-11-30
73878,"CHO NỮ THUÊ PHÒNG - NGUYỄN XÍ, Q. BÌNH THẠNH",,20.0,Bình Thạnh,Hồ Chí Minh,2015-03-05
73896,"Nhà 3 lầu cần cho thuê phòng trọ, WC sạch sẽ, sát ngay chợ !!! ^^",2.0,18.0,Bình Thạnh,Hồ Chí Minh,2015-06-07
73951,"Phòng trọ Q.BT 2tr có lối đi riêng,  điều hoà mát lạnh, gần chợ, siêu thị, trung tâm Q1",2.0,40.0,Bình Thạnh,Hồ Chí Minh,2015-07-22
74063,Phòng trọ giá rẻ đây,1.5,20.0,Phú Nhuận,Hồ Chí Minh,2014-09-19
74096,"Cho thuê phòng trọ khu phố Tây, Trần Hưng Đạo, Q1. Giá 4,2 tr",4.2,30.0,Quận 1,Hồ Chí Minh,2016-09-07
74344,CHO NỮ THUÊ PHÒNG GIÁ 2TR ĐƯỜNG PHAN XÍCH LONG,2.0,16.0,Phú Nhuận,Hồ Chí Minh,2017-10-15
74655,cho nữ thuê phòng GV 2tr/tháng,2.0,26.0,Gò Vấp,Hồ Chí Minh,2014-09-24
74743,"Gan CĐ TC HẢI QUAN, ĐH Buu Chinh Vien Thong, ĐH GTVT ,Cty Samsung,  BV q9, Cho Tang Nho Phu A",2.0,25.0,Quận 9,Hồ Chí Minh,2022-03-22
75133,PHÒNG RỘNG ĐỐI DIỆN VINCOM QUANG TRUNG KHU TRUNG TÂM QUẬN GÒ VẤP,,40.0,Gò Vấp,Hồ Chí Minh,2014-12-01
75200,CHO NỮ THUÊ PHÒNG,1.7,20.0,Bình Thạnh,Hồ Chí Minh,2015-03-02
75664,"ĐẦY ĐỦ TIỆN NGHI,nội thất gỗ,trung tâm tp ngay chợ Bến Thành",5.0,35.0,Quận 1,Hồ Chí Minh,2019-11-23
76823,"CHÍNH CHỦ CHO THUÊ PHÒNG TRỌ E10 XUÂN HỒNG, TÂN BÌNH GIÁ RẺ( 0902860898)",3.0,25.0,Tân Bình,Hồ Chí Minh,2015-03-04
77103,Cho thuê phòng trọ cao cấp,,20.0,,Hồ Chí Minh,2021-04-23
77104,Cho thuê phòng trọ cao cấp,4.0,20.0,Bình Thạnh,Hồ Chí Minh,2021-04-23
77136,Tuyển 2 vợ chồng lớn tuổi về hưu giao trông coi nhà trọ Quận 7,2.0,16.0,Quận 11,Hồ Chí Minh,2019-09-09
77167,Cho Thuê Phòng Quận 4,2.5,20.0,Quận 4,Hồ Chí Minh,2014-09-02
77781,cho sv thuê phòng trọ,2.0,20.0,Gò Vấp,Hồ Chí Minh,2015-04-15
77784,cho sinh viên thuê phòng trọ,1.6,15.0,Gò Vấp,Hồ Chí Minh,2015-03-22
77841,Cho thuê phòng gần CoopMart Nhiêu Lộc - giá rẻ,2.2,16.0,Quận 3,Hồ Chí Minh,2015-10-27
77867,"Nhà trọ phòng mới 100%, thoáng mát, an ninh, sát chợ Cây Xoài",1.8,21.0,Quận 2,Hồ Chí Minh,2015-12-01
77998,"PHÒNG ĐẦY ĐỦ TIỆN NGHI TRUNG TÂM Q10 , KHU AN NINH , YÊN TĨNH ,GẦN TRUNG TÂM VÀ CÁC ĐẠI HỌC .",,20.0,Quận 10,Hồ Chí Minh,2014-08-26
78189,"Thuê phòng trọ Đường Dương Quảng Hàm, Gò vấp (gần trường đại học Công Nghiệp)",2.4,25.0,Gò Vấp,Hồ Chí Minh,2015-12-13
78364,Cho Thue phong,2.0,20.0,Quận 1,Hồ Chí Minh,2015-04-04
79154,Cho Thue Phong tro,3.0,30.0,Quận 7,Hồ Chí Minh,2017-08-03
79562,Cho thuê phòng trọ tại Q.1 gần Co.op Mart Cống Quỳnh (Công viên 23/9),3.0,25.0,Quận 1,Hồ Chí Minh,2016-04-11
79609,"Phòng cho thuê Quận 2 dạng căn hộ mini, mới xây, cao cấp giá rẻ",2.2,24.0,Quận 2,Hồ Chí Minh,2021-10-30
79942,cho thuê phòng trọ giá rẻ gần ngã 4 Bảy Hiền (có wifi),1.2,12.0,Tân Bình,Hồ Chí Minh,2014-08-27
80098,Phòng cho thuê Nguyễn Trãi quận 1 giá rẻ,2.5,15.0,Quận 1,Hồ Chí Minh,2015-11-02
80176,CHO NỮ THUÊ PHÒNG Ở BÌNH THẠNH,,25.0,Bình Thạnh,Hồ Chí Minh,2015-02-27
80244,"Phòng sạch đẹp, lối đi và wc riêng",2.5,18.0,Quận 10,Hồ Chí Minh,2015-09-07
80278,phòng thoáng mát,2.2,18.0,Tân Bình,Hồ Chí Minh,2016-02-14
80898,Phong cho thue quan Phu Nhuan giá 1.5T,1.5,12.0,Phú Nhuận,Hồ Chí Minh,2016-07-19
80951,PHÒNG NHÀ NGUYÊN CĂN GÒ VẤP TÂN BÌNH,1.7,44.0,Gò Vấp,Hồ Chí Minh,2020-04-09
81218,"Cho thuê phòng lớn, đẹp ở  chợ Hoàng Hoa Thám Tân Bình",4.5,40.0,Tân Bình,Hồ Chí Minh,2015-10-14
81220,Tìm nam ở ghép phòng trọ Phú Nhuận đối diện Coopmart Nguyễn Kiệm,,15.0,Tân Bình,Hồ Chí Minh,2015-03-12
81300,KHÔNG XEM TIN NÀY THÌ BẠN ĐỪNG BAO GIỜ ĐI THUÊ PHÒNG,2.2,25.0,Bình Thạnh,Hồ Chí Minh,2015-02-06
81448,CHO THUÊ 17 PHÒNG TRỌ CAO CẤP  GẦN TRƯỜNG CN THỰC PHẦM,2.3,20.0,Tân Phú,Hồ Chí Minh,2015-05-15
81491,Cần 1 nữ SV ở ghép,,15.0,Quận 11,Hồ Chí Minh,2015-03-04
81544,Phòng đẹpgần Etown Tân Bình,3.0,30.0,Tân Bình,Hồ Chí Minh,2015-04-09
81628,"Cho nữ nhân viên đi làm hoặc nữ sinh viên thuê phòng trọ khu an ninh, sạch sẽ.",,15.0,Quận 11,Hồ Chí Minh,2014-09-26
81673,Cho thuê nhà trọ tại quận 8,1.7,15.0,Quận 8,Hồ Chí Minh,2018-01-11
81963,"CHO NỮ THUÊ PHÒNG RỘNG, SẠCH SẼ, GIÁ RẺ, NGUYỄN XÍ, BTHANH",,25.0,Bình Thạnh,Hồ Chí Minh,2015-03-07
82102,Chính chủ Cho thuê phòng trọ số 409/2 Lê Đức Thọ - P16 - GV,1.9,24.0,Gò Vấp,Hồ Chí Minh,2015-10-21
82584,Cho thuê phòng trọ gia đình có sân để xe và cổng riêng của phòng,2.0,20.0,Gò Vấp,Hồ Chí Minh,2017-03-13
82585,"Cho thuê phòng trọ gia đình sạch sẽ, thoáng mát đường 30 P.6 GV",1.5,16.0,Gò Vấp,Hồ Chí Minh,2020-07-25
82847,Tìm nam ở ghép phòng trọ Phú Nhuận đối diện Coopmart Nguyễn Kiệm,2.5,15.0,Phú Nhuận,Hồ Chí Minh,2015-03-02
83017,"PHÒNG ĐẸP, WC RIÊNG NGÃ 4 CÂY TRÂM-LÊ VĂN THỌ, KIẾN TRÚC ĐẸP NHƯ KHÁCH SẠN VÀO Ở NGAY",2.0,25.0,Gò Vấp,Hồ Chí Minh,2015-04-22
83029,"[HOT] Cho thuê phòng mặt tiền có ban công nhà mới xây rất đẹp, sạch sẽ (có hình đính kèm)",2.5,25.0,Tân Bình,Hồ Chí Minh,2015-09-19
83176,NHÀ CHO SINH VIÊN NỮ THUÊ PHÒNG QUẬN 4,2.0,15.0,Quận 4,Hồ Chí Minh,2016-04-07
84372,"cho thuê phòng mới xây giá rẻ,BAO ĐIỆN NƯỚC(KHÔNG CHUNG CHỦ)",3.0,20.0,Bình Thạnh,Hồ Chí Minh,2020-07-28
84383,Cho thuê phòng trọ 302/44 Phan Huy Ích - P12 - GV,1.8,24.0,Gò Vấp,Hồ Chí Minh,2015-10-30
84615,CHO THUÊ PHÒNG,2.5,28.0,Quận 7,Hồ Chí Minh,2021-10-20
84628,Chính chủ cho thuê phòng trọ 463/2 Lê Đức Thọ  GV,1.5,24.0,Gò Vấp,Hồ Chí Minh,2017-04-12
84671,"Cho thuê 1 hoặc cả 2 phòng 1,5triệu/tháng/phòng, P.5, Q.8, Phạm Thế Hiển",1.5,10.0,Quận 8,Hồ Chí Minh,2014-10-29
84724,Cho thuê nhà trọ mới xây dựng,2.5,25.0,Quận 7,Hồ Chí Minh,2015-04-08
84736,Cho thuê phòng trọ Sinh viên giá rẻ Bình Thạnh,2.0,20.0,Bình Thạnh,Hồ Chí Minh,2015-12-21
85236,"Cho thuê phòng trọ 215 Hùng Vương (Sư Vạn Hạnh), Q5",1.5,18.0,Quận 5,Hồ Chí Minh,2016-04-02
85285,"Cho thuê nhà trọ, phòng trọ tại Linh Trung,  Thủ Đức.",1.6,30.0,Thủ Đức,Hồ Chí Minh,2015-03-11
85942,CẦN 1 NỮ Ở GHÉP NHÀ CHUNG CƯ QUẬN 10,2.0,20.0,Quận 10,Hồ Chí Minh,2015-08-04
86108,"Phòng cho thuê Chính Chủ, máy lạnh WC wifi, cáp TRUNG TÂM QUẬN TÂN BÌNH tự do thời gian giá 3TR2",3.2,23.0,Tân Bình,Hồ Chí Minh,2014-11-12
86261,"Cho Thuê Phòng trọ, đường Dương Quảng Hàm (gần đại hoc công nghiệp)",1.7,15.0,Gò Vấp,Hồ Chí Minh,2016-12-16
86546,"Phòng VIP Q7 cho người nước ngoài học sinh du học,khu an ninh,cao cấp từ 3tr đến 4.5tr",3.0,25.0,Quận 7,Hồ Chí Minh,2016-10-16
86613,"Phòng cho thuê, kế ngay trường Cao đẳng du lịch Sài Gòn, đường Xuân Hồng,Q.Tân Bình",2.5,25.0,Tân Bình,Hồ Chí Minh,2015-05-28
86719,"Phòng trọ chính chủ cho thuê, gần Đại học Y Dược.",1.2,10.0,Quận 5,Hồ Chí Minh,2014-09-12
87640,Cho thuê phòng trọ tại ngã tư bốn xã gần ĐẦM SEN,1.8,25.0,Bình Tân,Hồ Chí Minh,2016-04-03
87827,"HOT!!! PHÒNG THUÊ CẠNH BẾN THÀNH,SANG TRỌNG, CÓ BẾP ĂN, BẢO VỆ 24/7, TỰ DO 24/24H",7.5,35.0,Quận 1,Hồ Chí Minh,2015-04-22
87993,cho nữ sinh viên hoặc nhân viên văn phòng ở quận 6,3.5,32.0,Quận 6,Hồ Chí Minh,2016-04-03
88087,Cho Thuê Phòng Giá Rẻ,,12.0,Quận 8,Hồ Chí Minh,2015-03-29
88194,"Phong du moi cat, wc, bep trong phong, gia 1tr8",1.8,12.0,Bình Thạnh,Hồ Chí Minh,2016-08-16
88196,"Cho thuê phòng cạnh sân bay Tân Sơn Nhất, 54/20/7 Bạch Đằng, TP HCM đầy đủ tiện nghi",3.0,22.0,Tân Bình,Hồ Chí Minh,2015-03-05
88213,"CHO THUE PHONG 3 trieu ,BIET THU PHAP  DEP ,BAO VE 24/24H  DT 01658817217 THAO",3.0,30.0,Thủ Đức,Hồ Chí Minh,2020-02-08
88214,"CHO THUE PHONG   3 TRIEU ,BAO VE 24/24 F26 BINH THANH GAN BEN XE MINH DONG 0358817217  chi thao",3.0,29.0,Bình Thạnh,Hồ Chí Minh,2019-08-02
88226,"PHONG 29 m2. 3 trieu TRONG  BIET THU PHAP DEP ,BAO VE 24/24H GAN BEN XE MINH DONG 0358817217THAO",3.0,29.0,Bình Thạnh,Hồ Chí Minh,2019-08-02
88487,"Q7.cho thuê phòng vip sv thi đại học 100.150.120,khu dân trí cao,an ninh,giá rẻ tại TPHCM",3.0,25.0,Quận 7,Hồ Chí Minh,2016-10-16
88584,CHO THUÊ PHÒNG TRỌ,2.2,20.0,Tân Phú,Hồ Chí Minh,2015-01-28
88622,"Phòng cho thuê 365_367 Hàn Hải Nguyên, dành cho NVVP  SV",1.9,20.0,Quận 11,Hồ Chí Minh,2022-06-27
88844,"cho nữ thuê phòng sạch sẽ thoáng mát  2,2tr/tháng ngay trạm xe buýt hàng xanh đi quận 1",2.2,20.0,Bình Thạnh,Hồ Chí Minh,2015-12-08
88915,CHO SV NỮ THUE PHONG   gần ngã ba Điện Biên Phủ và Mai Thị Lựu Q.1,2.8,20.0,Quận 1,Hồ Chí Minh,2018-03-10
88975,"cho thuê phòng trọ mới đẹp, giá rẻ đường bạch đằng,q bình thạnh 0932333327",2.0,30.0,Bình Thạnh,Hồ Chí Minh,2023-05-20
89030,Cho thuê. Nhà nguyên căn,3.0,60.0,Quận 9,Hồ Chí Minh,2015-03-02
89378,Phòng máy lạnh cho thuê 2 triệu/tháng,2.0,20.0,Tân Phú,Hồ Chí Minh,2014-12-09
89490,Phòng tro cho thuê,3.0,21.0,Bình Thạnh,Hồ Chí Minh,2015-11-19
89768,PHÒNG Ở GHÉP   GIÁ 800.000  TRUNG TÂM PHÚ NHUẬN  GẦN SIÊU THỊ COOP RẠCH MIỄU  PHAN XÍCH LONG,,25.0,Phú Nhuận,Hồ Chí Minh,2018-12-12
89991,CHO THUÊ PHÒNG TRỌ ĐƯỜNG HUỲNH KHƯƠNG NINH QUẬN 1,3.0,20.0,Quận 1,Hồ Chí Minh,2015-03-20
90071,"Cho thuê phòng 1,8 triệu, bảo vệ 24/24h, biệt thự Pháp,gần cầu Bình Triệu,0358817217 gặp Thảo",1.8,20.0,Thủ Đức,Hồ Chí Minh,2019-03-20
90175,"phòng cho thuê gần đại học bách khoa và coop-mart phú thọ, gần chợ có toilet riêng,giờ giấc tự do",1.5,12.0,Tân Bình,Hồ Chí Minh,2014-12-06
90441,Phuc 01673324057 cho thuê phòng trọ Thủ Đức 1.2tr,1.2,20.0,Thủ Đức,Hồ Chí Minh,2021-02-25
90746,"Cho thuê phòng trọ, đẹp, sạch sẽ , giá bình dân",,10.0,Quận 3,Hồ Chí Minh,2015-03-01
90826,CHO SV THUE PHONG,1.2,25.0,Gò Vấp,Hồ Chí Minh,2015-11-12
90937,CHO THUÊ PHÒNG KIỂU CHUNG CƯ MINI,2.5,24.0,Tân Bình,Hồ Chí Minh,2016-11-21
91104,CHO THUÊ PHÒNG KHÁCH SẠN ĐẦY ĐỦ TIỆN NGHI NGAY TRUNG TÂM QUẬN 1,4.5,25.0,Quận 1,Hồ Chí Minh,2015-02-06
91560,"Cho thuê phòng trọ thoáng mát, sạch sẽ Q.12",1.5,15.0,Quận 12,Hồ Chí Minh,2018-12-15
91683,Phòng cho thuê GIÁ RẺ - khu cao cấp quy hoạch thoáng mát,2.0,20.0,Bình Thạnh,Hồ Chí Minh,2016-11-02
91950,"Cần 1 nam HSSV ở ghép, phòng tiện nghi như KS, giá ở ghép 700nghin/ tháng",,70.0,Tân Bình,Hồ Chí Minh,2015-04-04
92072,"Phòng cực đẹp, chính chủ,bếp trong phòng, máy lạnh,tiện nghi, giờ  giấc tự do, camera an ninh",3.5,20.0,Quận 3,Hồ Chí Minh,2017-09-28
92546,cho thuê phòng trọ 33m2 tại 273 phan xich long ( pxlong - trần kế xương ),2.5,33.0,Phú Nhuận,Hồ Chí Minh,2016-12-20
92547,Cho thuê  phòng trọ nhà ở mặt tiền 273 Phan Xích Long (pxlong - trần kế xương - cầu trần khánh dư,3.0,33.0,Phú Nhuận,Hồ Chí Minh,2016-04-19
92562,"Phong tien nghi ML, giuong nem, wifi, gia 1tr1 cho 1 nguoi",1.1,50.0,Bình Thạnh,Hồ Chí Minh,2014-10-24
92654,Cho thuê phòng trọ mới khu đại học Bách Khoa,2.3,18.0,Tân Bình,Hồ Chí Minh,2016-09-24
93101,Phòng trọ giá rẽ SINH VIÊN vs công nhân Nữ Quận 7 ( 1tr/1thang) ( dt : 01692565358 ),1.0,12.0,Quận 7,Hồ Chí Minh,2016-06-07
93186,Phòng cho thuê giá rẻ  Q. T.Phú   1.000.000,1.0,16.0,Tân Phú,Hồ Chí Minh,2020-03-06
93722,Cần 1 Nam ở ghép đường Bùi Đình Túy Q.Bình Thạnh,,16.0,Bình Thạnh,Hồ Chí Minh,2014-12-09
93950,phòng rẻ cho 4 5 sinh viên,2.2,40.0,Quận 11,Hồ Chí Minh,2016-03-02
94170,"CHO THUE PHONG, BIET THU KIEU PHAP, CO BAO VE ,KHA VAN CAN , F HIEP BINH CHANH  01223643095 LAN",1.5,27.0,Thủ Đức,Hồ Chí Minh,2015-06-04
94743,CHO THUÊ PHÒNG TRỌ CÓ GÁC,1.5,17.0,Gò Vấp,Hồ Chí Minh,2015-06-27
95133,"Phòng trọ 2, triệu mới đẹp sang tiện nghi  mặt tiền Hùng vương Q5 kề quận 1",2.0,20.0,Quận 5,Hồ Chí Minh,2019-12-23
95242,Phòng đúc sạch đẹp 22m2 chỉ 1tr45 tại 160 Lê Cao Lãng,1.45,22.0,Tân Phú,Hồ Chí Minh,2016-06-20
95318,PHÒNG TRỌ CHO NAM SINH VIÊN THUÊ Ở QUẬN 4,1.0,10.0,Quận 4,Hồ Chí Minh,2015-05-05
95648,CHO THUÊ PHÒNG TRỌ TỰ DO RIÊNG BIỆT KHU BÀU CÁT,2.8,20.0,Tân Bình,Hồ Chí Minh,2020-07-07
95673,PHÒNG CHO THUÊ 48 LÊ LƯ P PHÚ  THỌ HÒA Q TÂN PHÚ,,12.0,Tân Phú,Hồ Chí Minh,2018-03-22
95711,"Cho nữ thuê phòng P11, Quận 3, sạch sẽ, an ninh",2.1,15.0,Quận 3,Hồ Chí Minh,2017-09-08
95745,CHO THUE PHONG TRO CAN HO MINI,2.9,30.0,Tân Bình,Hồ Chí Minh,2018-11-09
95882,"PHÒNG CHO THUÊ TẠI BÀU CÁT 1, QUẬN TÂN BÌNH. GIÁ CHỈ TỪ 1,8TR",1.8,30.0,Tân Bình,Hồ Chí Minh,2016-04-29
95899,CHO THUÊ PHÒNG TRỌ MỚI ĐẸP,2.0,30.0,Quận 8,Hồ Chí Minh,2016-03-19
96188,"Phòng rộng đẹp, 618/37 Cách Mạng Tháng 8 Đối diện CV Lê Thị Riêng",3.2,32.0,Quận 10,Hồ Chí Minh,2018-03-13
96216,"PHÒNG VIP NỘI THẤT ĐẸP, FREE WIFI CAP, phù hợp Nhân viên VP KHU PHỐ HOA CHỢ LỚN , Q11",4.0,18.0,Quận 11,Hồ Chí Minh,2019-02-14
96239,"CHO THUÊ PHÒNG ĐẸP Q7 LH  0909968603 SẠCH SẼ ,THOÁNG  ,AN NINH, GẦN  CRESCENT MALL, CHỢ, SIÊU THỊ",3.0,20.0,Quận 7,Hồ Chí Minh,2018-04-24
96452,Cho nữ thuê phòng giá rẻ 800.000đ/ 1 phòng.,,12.0,Quận 7,Hồ Chí Minh,2014-11-28
96572,CÒN 1 PHÒNG DUY NHẤT GIỜ GIẤC TỰ DO NGAY TRUNG TÂM QUẬN BÌNH THẠNH,2.2,25.0,Bình Thạnh,Hồ Chí Minh,2015-06-25
97227,"Số 7 Huỳnh Văn Bánh, Phòng đẹp tiện nghi 20m2 Giá 3tr2. ngay Ngã tư phú nhuận",3.2,30.0,Quận 3,Hồ Chí Minh,2014-11-14
97270,Cho thuê phòng trọ NTL giá rẻ,1.6,16.5,Bình Thạnh,Hồ Chí Minh,2014-09-12
97271,"Cho thuê  phòng trọ sang trọng, cao cấp diện tích 25m2, đầy đủ tiện nghi gần sân bay TSN",3.5,25.0,Tân Bình,Hồ Chí Minh,2016-05-13
97322,cần cho nữ thuê phòng giờ tự do,1.5,15.0,Quận 10,Hồ Chí Minh,2019-04-16
97582,"CHO NỮ THUÊ PHÒNG đẹp, rộng, giá rẻ, tollet riêng, gần chợ, đường Nguyễn Thượng Hiền, Q.Bình Thạnh",2.0,30.0,Bình Thạnh,Hồ Chí Minh,2015-02-01
97784,"CHO THUÊ PHÒNG TRỌ GIỜ TỰ DO, AN NINH QUẬN BÌNH THẠNH",3.2,25.0,Bình Thạnh,Hồ Chí Minh,2018-02-04
98004,"Cho nữ thuê phòng. Quận Tân bình. Ngay Ngã tư Bảy hiền. Phòng mới, sạch, đẹp, gạch men, phòng tắm.",1.6,12.0,Tân Bình,Hồ Chí Minh,2016-03-10
98046,CHO THUÊ PHÒNG TÒA NHÀ MỚI XÂY 350/1 NGUYỄN VĂN LƯỢNG,2.5,25.0,Gò Vấp,Hồ Chí Minh,2020-06-26
98074,"Phòng mới 80.98%, có gác, gần trung tâm có hình, Hẻm cụt",3.0,20.0,Gò Vấp,Hồ Chí Minh,2020-06-14
98093,"cho nữ thuê phòng  mới xây giá 2,5tr/tháng đối diện trường Hutech,nhà sạch sẽ thoáng mát",2.5,25.0,Bình Thạnh,Hồ Chí Minh,2015-05-23
98188,"Phòng đẹp cho sinh viên, nhân viên văn phòng ( dành cho nữ)",2.5,25.0,Quận 11,Hồ Chí Minh,2016-08-07
98216,"Phòng trọ đẹp mới xây ngay hẻm 69D2 , sau cổng trường hutech giá 2 triệu",,25.0,Bình Thạnh,Hồ Chí Minh,2015-05-23
98666,"Cho thuê nhà quận 4, nguyên căn hẻm Nguyễn Tất Thành",4.5,52.0,Quận 4,Hồ Chí Minh,2015-08-05
98908,Cho thuê phòng trọ quận 1,3.5,20.0,Quận 1,Hồ Chí Minh,2015-07-16
99010,"Phòng trọ khép kín giá từ 1T7(lầu) đến 2T6(trệt),Q.Bình Tân,gác đúc, miễn phí giữ xe,wifi,TH cáp",1.7,15.0,Tân Phú,Hồ Chí Minh,2018-01-19
99057,"cho thue phong moi sach,duong ly chieu hoang ,Q6,gan bitis",1.5,10.0,Quận 6,Hồ Chí Minh,2019-02-18
99088,"Cho thuê phòng nhà mới xây dựng, toilet trong phòng",1.8,30.0,Quận 6,Hồ Chí Minh,2016-08-11
99678,Cho thuê phòng căn hộ - tầng 11 -  Âu Cơ Tower,6.5,53.0,Tân Phú,Hồ Chí Minh,2015-07-02
100013,Cho sinh viên thuê phòng trọ Q.11,1.2,18.0,Quận 11,Hồ Chí Minh,2015-01-12
100577,"Cho thuê phòng ở, đường 77, gần CC HAGL Q7",4.0,32.0,Quận 7,Hồ Chí Minh,2016-01-04
100598,"Cho thuê phòng trọ giá rẻ, sạch,ngay ngã tư hàng xanh, cách cơ sở 1 trường Đại Hoc Hutech 300m",1.4,12.0,Bình Thạnh,Hồ Chí Minh,2016-05-04
100620,"Cho thuê phòng trọ cao cấp giá rẻ ngay sân bay Tân sơn Nhất, gần công viên hoàng văn thụ,maximax ch",2.6,30.0,Tân Bình,Hồ Chí Minh,2015-03-30
100646,"Cho thuê phòng trọ đường Lê Đức Thọ, Phường 6,Quận Gò Vấp",1.7,32.0,Gò Vấp,Hồ Chí Minh,2014-10-04
100795,CHO THUÊ NHÀ TRỌ SẠCH ĐẸP AN NINH GIỜ TỰ DO QUẬN BÌNH THẠNH,3.2,30.0,Bình Thạnh,Hồ Chí Minh,2016-06-17
100808,"Cho thuê phòng đẹp, cao cấp, an ninh, sang trọng, dân trí cao, bếp nấu ăn riêng, tủ gổ cao cấp",2.8,35.0,Gò Vấp,Hồ Chí Minh,2014-11-01
100837,"cho thuê 1 phòng và cho 1nữ ở ghép gần trường dh công nghiệp tại 106/21c lý thuờng kiệt, q.gò vấp",1.3,30.0,Gò Vấp,Hồ Chí Minh,2014-11-18
101198,"Phòng 343/22B6 Tô Hiến Thành, Q10. Chính chủ 01284140678",2.8,15.0,Quận 10,Hồ Chí Minh,2017-11-27
101200,"Phòng Đẹp, Ban Công, giá SINH VIÊN 343/22B6 Tô Hiến Thành, Q 10",3.4,22.0,Quận 10,Hồ Chí Minh,2017-11-24
101206,"------------Phòng RỘNG, GIÁ RẺ, chính chủ  01284140678",2.8,19.0,Quận 10,Hồ Chí Minh,2018-03-07
101253,"Phòng rộng đẹp, 618/37 Cách Mạng Tháng 8 Đối diện CV Lê Thị Riêng",3.8,32.0,Quận 3,Hồ Chí Minh,2018-02-24
101335,PHÒNG CHO THUÊ 76/17/37  PHAN TÂY HỒ  PHÚ NHUẬN   GIÁ 2TR2   NHÂN VIÊN  SINH VIÊN NỮ NGOAN HIỀN,2.2,20.0,Phú Nhuận,Hồ Chí Minh,2018-03-16
101375,CHO THUÊ PHÒNG TRỌ SINH VIÊN GIÁ RẺ,1.4,15.0,Quận 8,Hồ Chí Minh,2016-03-24
101424,[CÓ HÌNH]-PHÒNG TRỌ RỘNG ĐẸP NGAY NGÃ TƯ HÀNG XANH CHO THUÊ,3.5,35.0,Bình Thạnh,Hồ Chí Minh,2016-06-30
101488,Cho Thuê Phòng Mặt Tiền Đường 51 Năm Châu Gần Ngã Tư Bảy Hiền,1.3,12.0,Tân Bình,Hồ Chí Minh,2020-06-26
101565,"Phòng đẹp mới xây  Ngay ngã Tư Phú NHuận, Phan Xich Long",2.8,15.0,Quận 3,Hồ Chí Minh,2015-05-19
101639,"CÓ TOILET, CÓ CHỖ ĐỂ XE AN TOÀN, HOÀ HƯNG Q10",2.0,16.0,Quận 10,Hồ Chí Minh,2016-03-14
101690,"cho thuê phòng trọ giá rẻ , 273 mặt tiền phan xích long",2.5,30.0,Phú Nhuận,Hồ Chí Minh,2016-12-20
101827,Cho thuê phòng giá rẻ ở gần công viên Gia Định,2.4,18.0,Tân Bình,Hồ Chí Minh,2024-07-07
101849,"cho thue phong moi sach,duong Ly chieu hoàng, P10,Q6, 1,51,8 triệu, gan bitis",1.5,12.0,Quận 6,Hồ Chí Minh,2019-03-27
102049,Còn 5 phòng mới xây cho thuê giá rẻ,2.8,26.0,Tân Bình,Hồ Chí Minh,2017-09-13
102083,"Phòng Đẹp 2tr8 Tiện nghi Khách sạnThang máy,Khu lịch sự trí thức Q11",2.8,14.0,Quận 11,Hồ Chí Minh,2018-10-15
